k;id;type;s_count;i_count;charge_count;length;avg_in_bat;avg_out_bat;total_energy;demand_energy;grid_cost;total_cost;ework
240;24071;E;0;96950;96950;4937.53;25.7807;45.2422;2.39347e+06;2.11032e+06;2;100.751;4.5583e+07
241;1052;E;0;239855;239855;2314.53;25.6963;36.0549;2.7369e+06;941913;1;47.2906;2.03453e+07
242;379;E;0;66240;66240;4764.49;19.72;40.8564;1.578e+06;1.90142e+06;1;96.2898;4.10707e+07
243;31436;E;0;173810;173810;1566.97;38.1039;44.8903;1.30355e+06;637142;1;32.3394;1.37623e+07
244;30084;E;0;116378;116378;4575;8.04276;26.6992;2.66215e+06;1.826e+06;2;93.4999;3.94415e+07
245;12087;E;0;133182;133182;1954.79;16.1095;25.0476;1.30171e+06;782623;1;40.0958;1.69047e+07
246;2224;E;0;113712;113712;4456.96;42.6005;58.1835;2.25557e+06;1.75327e+06;1;90.1391;3.78706e+07
247;2451;E;0;113712;113712;872.035;58.8447;62.5559;458498;528677;2;19.4407;1.14194e+07
248;48183;E;0;81013;81013;1794.92;14.857;23.4898;727061;735459;2;37.8985;1.58859e+07
249;45885;E;0;69376;69376;1435.07;8.81917;15.4623;497795;575142;1;29.7013;1.24231e+07
250;6863;E;0;93503;93503;5000;3.1458;23.9496;2.33737e+06;1.97212e+06;2;102;4.25979e+07
251;23122;E;0;99134;99134;3887.88;41.7528;56.3572;1.54777e+06;1.59817e+06;5;82.7577;3.45204e+07
252;30953;E;0;228863;228863;3166.32;29.4441;41.4209;3.04911e+06;1.25386e+06;2;65.3265;2.70835e+07
253;22310;E;0;83762;83762;5000;12.5976;33.4484;2.07357e+06;1.95233e+06;2;102;4.21703e+07
254;3632;E;0;88133;88133;2517.18;30.4285;39.5421;1.00213e+06;999193;2;52.3436;2.15826e+07
255;13780;E;0;85571;85571;4445.24;5.36584;23.9806;1.90192e+06;1.70999e+06;1;89.9048;3.69358e+07
256;15353;E;0;87008;87008;5000;15.3516;32.6535;2.1752e+06;1.92022e+06;1;101;4.14767e+07
257;42239;E;0;155485;155485;2640.47;13.4768;25.0348;2.05276e+06;1.05673e+06;3;55.8093;2.28253e+07
258;3626;E;0;88133;88133;3161.02;17.5227;30.4285;1.3759e+06;1.21142e+06;1;64.2204;2.61667e+07
259;33694;E;0;126208;126208;905.678;30.0533;34.1531;558455;360426;1;19.1136;7.7852e+06
260;35348;E;0;126757;126757;980.707;19.3927;23.53;621558;404645;2;21.6141;8.74032e+06
261;44606;E;0;92610;92610;3432.47;35.404;48.8011;1.57922e+06;1.30376e+06;1;69.6495;2.81613e+07
262;7040;E;0;87870;87870;1585.66;3.40999;9.77035;696658;612182;1;32.7131;1.32231e+07
263;244;E;87474;0;87474;4327.26;0;19.1708;1.89261e+06;1.6436e+06;2;88.5452;3.55017e+07
264;12549;E;0;160613;160613;4136.67;20.4666;38.2323;3.32202e+06;1.53174e+06;1;83.7334;3.30855e+07
265;48472;E;0;88090;88090;4416.99;17.8253;37.9077;1.94547e+06;1.65719e+06;3;91.3399;3.57954e+07
266;48770;E;0;86823;86823;3203.24;31.1765;41.4254;1.27897e+06;1.29975e+06;2;66.0647;2.80746e+07
267;35345;E;0;86021;86021;1460.25;21.6338;28.3633;628060;547823;1;30.205;1.1833e+07
268;48556;E;0;106170;106170;2502.47;24.0641;34.2599;1.32844e+06;943205;2;52.0494;2.03732e+07
269;15325;E;0;77703;77703;3747.12;2.41796;18.5456;1.45581e+06;1.40752e+06;3;77.9424;3.04024e+07
270;277;E;0;71174;71174;3689.91;28.6475;45.2032;1.31313e+06;1.36398e+06;2;75.7982;2.94619e+07
271;5429;E;0;81446;81446;4516.66;30.5049;46.9273;1.71051e+06;1.64256e+06;1;91.3332;3.54793e+07
272;46530;E;0;77676;77676;1642.47;21.7808;28.9211;637902;624599;2;34.8494;1.34913e+07
273;36151;E;0;70703;70703;1585.66;9.79939;17.1662;560160;585626;1;32.7131;1.26495e+07
274;7260;E;0;95831;95831;5000;7.5462;27.9189;2.39577e+06;1.80742e+06;1;101;3.90404e+07
275;32777;E;0;79857;79857;2466.62;5.18822;15.9731;984883;892637;1;50.3323;1.9281e+07
276;34953;E;0;103108;103108;1741.65;20.4005;26.8663;865523;652615;2;36.833;1.40965e+07
277;39884;E;0;111881;111881;3291.44;21.1928;35.0282;1.82954e+06;1.23246e+06;4;69.8287;2.66212e+07
278;52140;E;0;128592;128592;4214.25;21.1016;37.4715;2.70959e+06;1.50349e+06;1;85.285;3.24754e+07
279;42238;E;0;138388;138388;2640.47;27.9474;39.3546;1.82558e+06;981906;3;55.8093;2.12092e+07
280;51345;E;0;153534;153534;5000;81.7036;90.7328;2.01871e+06;1.77545e+06;1;101;3.83498e+07
281;50295;E;0;63718;63718;1641.21;6.28564;13.9647;522872;594540;1;33.8241;1.28421e+07
282;38468;E;0;70030;70030;2493.69;0.376786;11.4923;873166;891479;1;50.8738;1.92559e+07
283;151;E;78223;0;78223;1301.38;0;5.37308;508991;472680;1;27.0277;1.02099e+07
284;52605;E;0;84756;84756;1598.91;13.2421;19.1479;677584;611273;3;34.9781;1.32035e+07
285;1994;E;0;107281;107281;5000;46.8599;61.6627;2.08089e+06;1.76424e+06;1;101;3.81076e+07
286;12828;E;0;150176;150176;2786.43;56.7717;66.8924;1.87753e+06;990445;1;56.7286;2.13936e+07
287;5280;E;0;67117;67117;3479.61;25.9423;39.6648;1.12959e+06;1.23047e+06;1;70.5921;2.65782e+07
288;45241;E;0;69515;69515;4819.05;3.71738;25.2796;1.67498e+06;1.71416e+06;2;98.381;3.70259e+07
289;19373;E;0;85755;85755;3396.36;23.5291;40.6332;1.45627e+06;1.19854e+06;1;68.9272;2.58885e+07
290;30571;E;0;209178;209178;3186.64;78.4173;84.5667;1.87411e+06;1.13671e+06;2;65.7327;2.45529e+07
291;36817;E;0;65797;65797;2787.16;1.54673;14.1189;916933;978675;1;56.7431;2.11394e+07
292;50283;E;0;73469;73469;2963.16;11.3486;24.0359;1.0885e+06;1.0346e+06;1;60.2632;2.23473e+07
293;5111;E;0;73158;73158;4598.69;5.9384;27.6815;1.68216e+06;1.59253e+06;1;92.9739;3.43986e+07
294;21267;E;0;112313;112313;1617.33;24.4113;29.6494;908238;586018;2;34.3467;1.2658e+07
295;47229;E;0;154437;154437;4498.07;41.3539;61.9537;3.20689e+06;1.56796e+06;2;91.9614;3.38679e+07
296;34490;E;0;82567;82567;2607.6;14.9689;27.0183;1.07651e+06;919653;2;54.1521;1.98645e+07
297;42117;E;0;116530;116530;5000;23.547;43.5175;2.91325e+06;1.71247e+06;1;101;3.69893e+07
298;206;E;99689;0;99689;5000;0;19.5085;2.49223e+06;1.70698e+06;1;101;3.68707e+07
299;45607;E;0;58442;58442;3074.57;2.88592;14.7144;898421;1.0515e+06;1;62.4915;2.27123e+07
300;47852;E;0;65380;65380;2353.45;30.0569;39.3637;744104;802163;1;48.069;1.73267e+07
301;51907;E;0;151046;151046;3429.13;48.6998;61.2544;2.33315e+06;1.17692e+06;2;70.5826;2.54215e+07
302;32737;E;0;84188;84188;2517.18;21.1469;32.2713;1.05958e+06;871404;2;52.3436;1.88223e+07
303;13132;E;0;196475;196475;3822.91;21.3708;34.5568;3.72988e+06;1.30555e+06;2;78.4582;2.82e+07
304;5367;E;0;80244;80244;4138.97;1.08119;18.6557;1.66064e+06;1.38703e+06;1;83.7794;2.99598e+07
305;45232;E;0;69515;69515;2518.35;25.2796;36.1438;857487;849360;1;51.3671;1.83462e+07
306;48672;E;0;81514;81514;3480.18;20.8199;35.0665;1.40286e+06;1.18361e+06;2;71.6035;2.5566e+07
307;44341;E;0;103999;103999;3659.38;0.317382;15.6627;1.90286e+06;1.22399e+06;1;74.1876;2.64383e+07
308;15606;E;0;66455;66455;1431.08;2.76487;9.11798;475513;505125;2;30.6217;1.09107e+07
309;19364;E;0;85755;85755;4416.99;5.99048;23.5291;1.8939e+06;1.50412e+06;3;91.3399;3.2489e+07
310;35851;E;0;63435;63435;1401.03;11.9792;18.1681;444371;476270;1;29.0206;1.02874e+07
311;71;E;0;136065;136065;1087.92;22.2121;26.8062;740141;389729;2;23.7584;8.41815e+06
312;436;E;0;183939;183939;3985.52;34.7551;51.4984;3.62314e+06;1.34709e+06;3;82.7104;2.90971e+07
313;1853;E;0;134196;134196;1470;47.5273;53.0393;978483;592792;1;30.4;1.28043e+07
314;276;E;71174;0;71174;5000;0;28.6475;1.77935e+06;1.65954e+06;2;102;3.58461e+07
315;42990;E;0;112603;112603;2181.37;26.9907;37.0878;1.22814e+06;725921;1;44.6273;1.56799e+07
316;14042;E;0;126034;126034;4847.94;32.3319;46.8835;2.86926e+06;1.59235e+06;1;97.9588;3.43947e+07
317;25554;E;0;74503;74503;4704.62;48.6686;63.2898;1.41214e+06;1.57764e+06;3;97.0925;3.4077e+07
318;35804;E;0;68509;68509;2939.87;6.08173;17.2485;1.00704e+06;971376;1;59.7974;2.09817e+07
319;153;E;68400;0;68400;5000;0;21.0059;1.71e+06;1.64024e+06;1;101;3.54293e+07
320;5996;E;0;57716;57716;4417.72;7.18382;27.2817;1.27487e+06;1.44632e+06;1;89.3544;3.12405e+07
321;15184;E;0;129659;129659;2596.25;19.6547;31.6283;1.66972e+06;856440;1;52.9249;1.84991e+07
322;353;E;69283;0;69283;5000;0;21.5896;1.73208e+06;1.66338e+06;3;103;3.5929e+07
323;51935;E;0;149191;149191;4663.24;44.9325;61.4674;2.90011e+06;1.55345e+06;3;96.2647;3.35545e+07
324;6882;E;0;93503;93503;4190.87;21.7115;38.7047;1.94417e+06;1.36345e+06;1;84.8174;2.94506e+07
325;29976;E;0;241077;241077;1863.87;35.1204;41.8169;2.06544e+06;630843;2;39.2773;1.36262e+07
326;258;E;93628;0;93628;3894.01;0;16.5679;1.82294e+06;1.27955e+06;2;79.8802;2.76383e+07
327;34851;E;0;60661;60661;3910.79;9.5134;27.6381;1.18616e+06;1.25853e+06;1;79.2159;2.71842e+07
328;41882;E;0;129850;129850;3347.89;33.8305;45.8096;1.93106e+06;1.076e+06;1;67.9579;2.32417e+07
329;38439;E;0;70030;70030;3600.47;11.4923;26.7307;1.26071e+06;1.15204e+06;1;73.0094;2.48841e+07
330;17647;E;0;77413;77413;2175.32;18.3817;28.5781;841989;717389;2;45.5063;1.54956e+07
331;6812;E;0;55949;55949;2937.35;5.94276;18.5299;821708;956552;2;60.7469;2.06615e+07
332;18016;E;0;61545;61545;3310.97;1.07291;14.231;1.01887e+06;1.05838e+06;1;67.2194;2.28611e+07
333;35842;E;0;70490;70490;1658.38;1.68476;8.55689;584496;537199;1;34.1676;1.16035e+07
334;51415;E;0;80270;80270;5000;32.7546;51.2528;1.79024e+06;1.60326e+06;2;102;3.46304e+07
335;41357;E;0;75110;75110;4300.24;2.65311;21.3867;1.61495e+06;1.36565e+06;1;87.0047;2.94981e+07
336;23071;E;0;99134;99134;4495.65;44.1311;54.5892;1.76872e+06;1.43508e+06;2;91.913;3.09978e+07
337;22665;E;0;59768;59768;2488.38;0.00243279;11.7277;743626;791552;1;50.7675;1.70975e+07
338;22619;E;0;168610;168610;2628.5;69.4861;75.2855;1.41125e+06;866399;3;55.57;1.87142e+07
339;22582;E;0;143588;143588;4986.71;39.4082;56.9156;3.32649e+06;1.6148e+06;1;100.734;3.48796e+07
340;13072;E;0;171055;171055;2457.62;28.5752;40.1233;2.10194e+06;797294;2;51.1524;1.72216e+07
341;31329;E;0;135644;135644;4456.96;36.2987;56.0332;3.0228e+06;1.40018e+06;1;90.1391;3.02438e+07
342;51717;E;0;170236;170236;5000;59.9165;72.9989;2.8325e+06;1.60438e+06;3;103;3.46546e+07
343;312;E;76582;0;76582;3624.47;0;14.1265;1.38785e+06;1.13653e+06;1;73.4894;2.45491e+07
344;98;E;63582;0;63582;2723.31;0;10.2014;865766;872485;2;56.4661;1.88457e+07
345;3181;E;0;134857;134857;4378.37;41.3273;53.1199;2.50617e+06;1.43015e+06;5;92.5673;3.08912e+07
346;4594;E;0;85751;85751;1417.49;22.0575;28.7316;607756;466178;1;29.3498;1.00694e+07
347;7096;E;0;65318;65318;4219.4;22.8456;40.0401;1.37463e+06;1.35285e+06;4;88.3879;2.92215e+07
348;1975;E;0;115134;115134;5000;29.376;49.9965;2.87751e+06;1.53839e+06;1;101;3.32292e+07
349;52321;E;0;148031;148031;5000;21.5514;39.6526;3.70078e+06;1.53338e+06;1;101;3.3121e+07
350;18822;E;0;90638;90638;2889.06;36.7606;49.378;1.27523e+06;892150;1;58.7813;1.92705e+07
351;11153;E;0;136316;136316;3355.25;11.9501;26.9829;2.28687e+06;1.03143e+06;1;68.1049;2.22788e+07
352;46578;E;0;87593;87593;4815.66;11.5494;32.2361;2.10909e+06;1.48747e+06;2;98.3132;3.21292e+07
353;18471;E;0;46713;46713;4964.92;3.39002;25.1466;1.15963e+06;1.53205e+06;2;101.298;3.30923e+07
354;35019;E;0;79982;79982;3792.69;57.4943;69.2813;1.25093e+06;1.15843e+06;1;76.8538;2.50221e+07
355;42229;E;0;126773;126773;3349.48;32.8497;44.4738;2.12312e+06;1.0173e+06;1;67.9896;2.19737e+07
356;13841;E;0;125592;125592;3572.62;37.357;48.2496;2.23895e+06;1.10561e+06;1;72.4524;2.38811e+07
357;18630;E;0;106424;106424;3068.64;64.3919;74.1154;1.37753e+06;961977;3;64.3727;2.07787e+07
358;34890;E;0;81270;81270;2335.59;23.8591;33.8894;949068;725898;2;48.7119;1.56794e+07
359;200;E;95550;0;95550;2666.93;0;9.37239;1.27412e+06;823643;2;55.3385;1.77907e+07
360;32172;E;0;176135;176135;1837.1;36.8685;46.1483;1.61789e+06;561419;1;37.742;1.21267e+07
361;14652;E;0;70065;70065;2473.98;18.7031;29.902;866698;748261;1;50.4797;1.61624e+07
362;16763;E;0;55338;55338;1799.36;0.451593;8.17346;497864;558884;2;37.9872;1.20719e+07
363;52146;E;0;128592;128592;2212.78;12.0968;21.1016;1.42273e+06;662393;1;45.2556;1.43077e+07
364;46314;E;0;66148;66148;1886.61;8.18042;16.6439;623978;579791;2;39.7322;1.25235e+07
365;21268;E;0;63337;63337;1885.69;32.3677;40.3049;558672;578599;2;39.7137;1.24977e+07
366;50177;E;0;63539;63539;1763.52;25.8629;32.9729;560261;541000;2;37.2704;1.16856e+07
367;22329;E;0;80270;80270;2688.19;22.0688;32.7546;1.07884e+06;822081;3;56.7638;1.7757e+07
368;5834;E;0;95831;95831;3977.68;49.62;63.6021;1.71418e+06;1.16653e+06;1;80.5535;2.5197e+07
369;212;E;0;55644;55644;3830.18;0;18.1329;1.06563e+06;1.12163e+06;1;77.6035;2.42272e+07
370;57644;E;0;48076;48076;4910.52;6.70026;29.3182;1.18039e+06;1.42838e+06;1;99.2104;3.08529e+07
371;275;E;0;50909;50909;1505.2;0;9.52612;383141;443938;1;31.104;9.58906e+06
372;44800;E;0;102881;102881;4666.2;19.0837;37.326;2.27495e+06;1.34375e+06;1;94.324;2.90249e+07
373;45593;E;0;77540;77540;3340.91;11.7215;25.2386;1.29527e+06;964710;1;67.8181;2.08377e+07
374;38976;E;0;78503;78503;4210.29;22.5627;38.4341;1.61206e+06;1.2243e+06;2;86.2058;2.64449e+07
375;33807;E;0;59499;59499;3880.82;2.75242;19.6891;1.15452e+06;1.14106e+06;3;80.6164;2.46469e+07
376;15;E;61087;0;61087;1248.52;0;5.53402;381341;367017;1;25.9704;7.92757e+06
377;207;E;0;99689;99689;1690.24;19.5085;27.7231;842491;505848;2;35.8048;1.09263e+07
378;36881;E;0;50160;50160;3155.51;0;14.9413;791403;902456;1;64.1102;1.9493e+07
379;35725;E;0;54378;54378;1982.26;4.05175;11.8435;538958;583165;2;41.6453;1.25964e+07
380;7083;E;0;65318;65318;4667.9;6.37433;22.8456;1.5224e+06;1.36283e+06;4;97.358;2.94372e+07
381;21;E;108542;0;108542;1430.14;0;6.68522;776151;413903;1;29.6028;8.94031e+06
382;378;E;66240;0;66240;5000;0;19.72;1.656e+06;1.41117e+06;1;101;3.04814e+07
383;3679;E;0;85159;85159;5000;19.1241;38.6437;2.11536e+06;1.43638e+06;3;103;3.10258e+07
384;35364;E;0;71284;71284;1307.8;0;5.8653;466126;390807;2;28.156;8.44143e+06
385;7054;E;0;62673;62673;1811.77;8.30276;15.6978;567098;543434;3;39.2353;1.17382e+07
386;6707;E;0;64785;64785;1019.23;5.59568;10.6357;330154;305981;1;21.3846;6.60918e+06
387;229;E;70368;0;70368;4750.34;0;20.5261;1.67136e+06;1.33775e+06;2;97.0067;2.88953e+07
388;5568;E;0;97172;97172;4334.83;23.0325;40.1685;1.99184e+06;1.2365e+06;3;89.6966;2.67083e+07
389;5644;E;0;101544;101544;3171.76;54.1048;63.9724;1.43613e+06;966559;2;65.4352;2.08777e+07
390;55855;E;0;51256;51256;3597.01;5.97793;22.7904;921842;1.03177e+06;3;74.9403;2.22862e+07
